latitude,longitude,data,bright_ti4,bright_ti5,frp,scan,track,confidence_num,daynight_num,fonte,classe,data_original,ano,mes,dia,dia_do_ano,risco_fogo,diferenca_brilho,temperatura,umidade,vento,chuva,frp_por_brilho,periodo_seco
-10.65426933642408,-41.409938200947536,2024-07-07,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-07-07,2024,7,7,189,0.0,0.0,,,,,0.0,1
-24.5428,-42.46701,2026-06-04,343.71,290.52,7.85,0.6,0.53,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20622.6,53.19,,,,,0.022772765513039948,0
-12.55329,-57.18932,2026-06-03,355.54,309.18,8.36,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,21332.4,46.360000000000014,,,,,0.02344757951422,0
-18.99507,-58.07443,2026-06-05,314.09,287.57,1.87,0.49,0.65,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18845.4,26.519999999999985,,,,,0.005934812275857692,0
-11.961307787652942,-69.54499936519913,2026-02-14,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-14,2026,2,14,45,0.0,0.0,,,,,0.0,0
-31.18394,-55.72552,2026-06-03,333.22,295.52,9.08,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19993.2,37.700000000000045,,,,,0.02716773382801747,0
-20.40085384956286,-36.57228009386444,2026-02-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-05,2026,2,5,36,0.0,0.0,,,,,0.0,0
-15.61221,-60.97708,2026-06-03,303.07,288.84,0.91,0.44,0.46,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18184.2,14.230000000000018,,,,,0.0029927319367250966,0
-6.8416298005324805,-62.61938668294341,2024-11-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-20,2024,11,20,325,0.0,0.0,,,,,0.0,0
-18.99401,-49.78823,2026-06-03,339.78,302.85,10.71,0.53,0.5,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20386.8,36.92999999999995,,,,,0.0314279006983978,0
-0.6810112260951726,-39.84352432783921,2026-11-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-11-02,2026,11,2,306,0.0,0.0,,,,,0.0,0
-28.21544,-56.42606,2026-06-03,331.54,296.84,2.83,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19892.4,34.700000000000045,,,,,0.008510254405485054,0
-12.124088369554606,-37.3898406405396,2026-01-07,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-01-07,2026,1,7,7,0.0,0.0,,,,,0.0,0
-5.510577342755845,-71.87985367700317,2024-10-07,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-10-07,2024,10,7,281,0.0,0.0,,,,,0.0,1
-14.2456,-53.26464,2026-06-03,342.09,302.64,7.7,0.39,0.44,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20525.4,39.44999999999999,,,,,0.022443090734209685,0
-31.59720355049492,-36.15724792705559,2026-05-01,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-05-01,2026,5,1,121,0.0,0.0,,,,,0.0,0
-7.94454,-71.46641,2026-06-04,327.32,285.83,1.89,0.36,0.57,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19639.2,41.49000000000001,,,,,0.005756578947368421,0
-20.53807,-60.41941,2026-06-05,305.17,289.75,1.41,0.48,0.65,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18310.2,15.420000000000016,,,,,0.004605284645785021,0
-10.56947,-57.31863,2026-06-04,345.34,303.6,7.08,0.44,0.39,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20720.4,41.73999999999995,,,,,0.020442339897210834,0
-24.67446,-55.30618,2026-06-03,332.99,295.62,2.66,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19979.4,37.370000000000005,,,,,0.007964310308691876,0
3.30084,-72.10541,2026-06-03,327.4,280.36,4.88,0.4,0.6,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19644.0,47.03999999999997,,,,,0.014859926918392205,0
-17.71588,-60.36824,2026-06-02,332.73,299.53,3.15,0.41,0.37,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19963.800000000003,33.200000000000045,,,,,0.009438767866239175,0
-29.11204,-58.53143,2026-06-02,349.73,284.7,4.44,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20983.800000000003,65.03000000000003,,,,,0.012659310580788641,0
-28.81381941998748,-68.68299621903927,2025-07-08,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-08,2025,7,8,189,0.0,0.0,,,,,0.0,1
-8.57367,-45.998,2026-06-03,331.85,293.88,4.67,0.54,0.68,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19911.0,37.97000000000003,,,,,0.014030343998798257,0
2.9697096112243813,-39.9375301571468,2025-04-15,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-04-15,2025,4,15,105,0.0,0.0,,,,,0.0,0
-0.2152175564321226,-49.908159798695486,2024-03-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-02,2024,3,2,62,0.0,0.0,,,,,0.0,0
-24.1686065086628,-38.79664739658979,2026-12-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-12-20,2026,12,20,354,0.0,0.0,,,,,0.0,0
-5.279730886746158,-72.64101211642691,2025-02-27,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-02-27,2025,2,27,58,0.0,0.0,,,,,0.0,0
-10.279304121546812,-39.19284849773396,2026-01-15,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-01-15,2026,1,15,15,0.0,0.0,,,,,0.0,0
-16.40142,-59.53705,2026-06-04,328.82,298.39,1.95,0.46,0.47,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19729.2,30.430000000000007,,,,,0.005912315808622885,0
-11.530893776275242,-67.55090832201434,2025-09-26,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-09-26,2025,9,26,269,0.0,0.0,,,,,0.0,1
-24.732807346568745,-64.9744181975012,2026-09-26,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-09-26,2026,9,26,269,0.0,0.0,,,,,0.0,1
-7.235326843214171,-53.70613118412562,2026-08-01,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-08-01,2026,8,1,213,0.0,0.0,,,,,0.0,1
1.3526418626002863,-39.2711944213218,2026-08-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-08-24,2026,8,24,236,0.0,0.0,,,,,0.0,1
-28.37406,-60.38401,2026-06-04,325.98,287.5,2.8,0.36,0.57,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19558.800000000003,38.48000000000002,,,,,0.008563214875527555,0
-14.43821,-59.22915,2026-06-03,334.99,307.91,2.2,0.39,0.36,30,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,10049.7,27.079999999999984,,,,,0.0065478139230334235,0
-3.0899292604443858,-53.41055644329708,2024-02-06,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-06,2024,2,6,37,0.0,0.0,,,,,0.0,0
-18.23114,-59.87071,2026-06-03,330.42,297.71,2.8,0.42,0.38,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19825.2,32.71000000000004,,,,,0.008448494357612696,0
-21.100195455717035,-69.72886090982861,2024-03-13,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-13,2024,3,13,73,0.0,0.0,,,,,0.0,0
-14.15668,-58.9984,2026-06-03,354.15,303.36,25.91,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,21249.0,50.78999999999997,,,,,0.07295508939884557,0
-12.44072,-58.46973,2026-06-05,310.14,287.68,3.3,0.7,0.75,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18608.4,22.45999999999998,,,,,0.010606157999614322,0
-26.323780256762248,-37.72904131936612,2026-05-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-05-10,2026,5,10,130,0.0,0.0,,,,,0.0,0
-18.551829032580805,-43.69416649756021,2026-10-28,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-10-28,2026,10,28,301,0.0,0.0,,,,,0.0,1
-2.672761638347172,-37.43357871705626,2024-01-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-01-25,2024,1,25,25,0.0,0.0,,,,,0.0,0
-18.31825,-62.06936,2026-06-05,326.85,289.38,1.99,0.36,0.57,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19611.0,37.47000000000003,,,,,0.0060698490163184375,0
-16.54881,-59.27942,2026-06-04,312.05,289.21,0.79,0.33,0.55,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18723.0,22.840000000000032,,,,,0.002523558536974924,0
-14.04638,-46.34245,2026-06-04,316.14,289.73,1.51,0.47,0.4,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18968.4,26.409999999999968,,,,,0.004761304155893297,0
-9.46495,-46.0521,2026-06-03,330.38,290.87,64.9,0.7,0.75,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19822.8,39.50999999999999,,,,,0.19584766733055708,0
-9.36863,-50.54344,2026-06-04,301.68,289.01,0.5,0.41,0.37,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18100.8,12.670000000000016,,,,,0.0016519096075062773,0
-6.278390197419444,-41.36349424679453,2024-05-16,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-05-16,2024,5,16,137,0.0,0.0,,,,,0.0,0
-27.10466290816748,-38.67666397718489,2024-11-19,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-19,2024,11,19,324,0.0,0.0,,,,,0.0,0
5.133399932139682,-64.63849144486424,2025-04-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-04-11,2025,4,11,101,0.0,0.0,,,,,0.0,0
-6.860168703351423,-67.62859291043092,2024-03-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-30,2024,3,30,90,0.0,0.0,,,,,0.0,0
3.124883012330862,-60.96000847781992,2025-10-27,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-27,2025,10,27,300,0.0,0.0,,,,,0.0,1
-12.56354,-48.34886,2026-06-04,307.75,290.97,1.3,0.39,0.36,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18465.0,16.779999999999973,,,,,0.004210526315789474,0
-23.668138772146897,-48.47752600315705,2024-10-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-10-25,2024,10,25,299,0.0,0.0,,,,,0.0,1
2.75361388200907,-35.58089045321268,2025-05-04,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-05-04,2025,5,4,124,0.0,0.0,,,,,0.0,0
-14.09079,-59.39172,2026-06-03,335.88,300.32,4.02,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20152.8,35.56,,,,,0.011933032533839942,0
-10.8644,-53.73383,2026-06-03,338.74,302.98,6.33,0.41,0.45,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20324.4,35.75999999999999,,,,,0.01863189497851298,0
-11.57062,-54.58797,2026-06-05,299.92,288.49,3.21,0.41,0.61,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,17995.2,11.430000000000009,,,,,0.010667286986574504,0
-15.86701,-61.5416,2026-06-03,328.34,300.68,2.1,0.47,0.4,30,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,9850.2,27.659999999999968,,,,,0.006376389141920204,0
-29.71911,-58.52713,2026-06-04,352.51,275.97,13.39,0.77,0.77,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,21150.6,76.53999999999996,,,,,0.03787728777120874,0
-32.38588390677097,-48.26508274258474,2025-02-19,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-02-19,2025,2,19,50,0.0,0.0,,,,,0.0,0
-11.32915,-53.9571,2026-06-03,305.57,291.23,1.21,0.38,0.36,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18334.2,14.339999999999977,,,,,0.003946896304269824,0
-3.817479467324013,-69.06616105313368,2024-11-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-10,2024,11,10,315,0.0,0.0,,,,,0.0,0
-16.54523,-59.28815,2026-06-03,350.98,302.88,3.84,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,21058.800000000003,48.10000000000002,,,,,0.010909710779021534,0
5.846248861071743,-63.16644388622576,2025-04-17,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-04-17,2025,4,17,107,0.0,0.0,,,,,0.0,0
-7.846755207637372,-50.03731833684074,2026-03-19,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-03-19,2026,3,19,78,0.0,0.0,,,,,0.0,0
-15.80712,-61.93625,2026-06-03,304.99,290.48,1.29,0.5,0.49,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,18299.4,14.509999999999993,,,,,0.004215824046537468,0
-20.02842,-48.19502,2026-06-04,319.06,286.9,1.46,0.45,0.39,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19143.6,32.160000000000025,,,,,0.004561644691620321,0
-16.65831,-59.64989,2026-06-04,299.83,289.36,0.56,0.34,0.56,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,17989.8,10.46999999999997,,,,,0.001861516471096633,0
-32.78883674857576,-34.806969758389826,2025-05-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-05-20,2025,5,20,140,0.0,0.0,,,,,0.0,0
-17.48841,-59.51528,2026-06-05,329.77,289.35,4.19,0.65,0.73,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19786.2,40.41999999999996,,,,,0.01266741240136651,0
-1.01315687108562,-55.51355200364714,2026-01-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-01-30,2026,1,30,30,0.0,0.0,,,,,0.0,0
-8.72216,-47.47127,2026-06-03,345.3,292.23,12.64,0.68,0.74,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20718.0,53.06999999999999,,,,,0.03650014438348253,0
-6.573,-51.09948,2026-06-03,326.8,290.71,2.17,0.41,0.37,60,0,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19608.0,36.09000000000003,,,,,0.006619890176937157,0
-12.076931756907108,-34.86552096210857,2024-09-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-09-10,2024,9,10,254,0.0,0.0,,,,,0.0,1
-7.61602,-41.47565,2026-06-03,336.34,302.64,3.28,0.51,0.5,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20180.4,33.69999999999999,,,,,0.009723128001422898,0
-9.74323,-50.40631,2026-06-04,339.98,304.14,9.08,0.53,0.42,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20398.800000000003,35.84000000000003,,,,,0.026629127808082586,0
-4.870454344360134,-38.02973388147201,2024-08-21,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-08-21,2024,8,21,234,0.0,0.0,,,,,0.0,1
-16.18412,-61.1357,2026-06-02,347.16,301.8,4.98,0.4,0.37,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20829.6,45.360000000000014,,,,,0.01430376838235294,0
-33.3233750341193,-64.21973497546861,2024-07-12,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-07-12,2024,7,12,194,0.0,0.0,,,,,0.0,1
-12.2075,-57.28687,2026-06-04,316.67,292.32,14.73,0.58,0.52,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19000.2,24.350000000000023,,,,,0.04636887335914628,0
-2.8406938823500028,-56.76242079702159,2025-07-01,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-07-01,2025,7,1,182,0.0,0.0,,,,,0.0,1
-20.24673,-40.23798,2026-06-05,304.28,288.69,2.88,0.45,0.47,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18256.8,15.589999999999977,,,,,0.009433962264150943,0
-17.48841,-59.50905,2026-06-04,310.93,288.77,1.7,0.33,0.55,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18655.8,22.160000000000025,,,,,0.005449940691821883,0
3.552557653523856,-67.0115672697541,2024-09-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-09-20,2024,9,20,264,0.0,0.0,,,,,0.0,1
-18.37342,-59.08408,2026-06-05,324.34,289.67,2.87,0.58,0.7,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,19460.4,34.66999999999996,,,,,0.008821540542202005,0
3.152033924304625,-59.55118439043707,2024-11-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-20,2024,11,20,325,0.0,0.0,,,,,0.0,0
-12.67624,-54.5824,2026-06-04,336.08,305.8,5.09,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20164.8,30.279999999999973,,,,,0.015100272932241605,0
-9.59873921670605,-64.47466091282148,2026-04-20,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-04-20,2026,4,20,110,0.0,0.0,,,,,0.0,0
-20.333115717222807,-48.03405265165884,2024-11-15,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-15,2024,11,15,320,0.0,0.0,,,,,0.0,0
-28.54970657581169,-73.60533970760419,2026-06-16,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-06-16,2026,6,16,167,0.0,0.0,,,,,0.0,0
-22.22447,-57.4072,2026-06-03,345.07,298.95,9.97,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20704.2,46.120000000000005,,,,,0.028809200450775858,0
-29.282391972296075,-65.37993781226874,2026-02-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-11,2026,2,11,42,0.0,0.0,,,,,0.0,0
-31.06169737096395,-67.80772490990647,2026-02-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-02-02,2026,2,2,33,0.0,0.0,,,,,0.0,0
-17.99434779850298,-64.9390410622598,2024-10-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-10-22,2024,10,22,296,0.0,0.0,,,,,0.0,1
-9.640288953208508,-58.94762316577996,2026-07-22,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-07-22,2026,7,22,203,0.0,0.0,,,,,0.0,1
-7.37042,-41.31309,2026-06-03,336.61,300.83,16.78,0.5,0.49,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20196.6,35.78000000000003,,,,,0.04970231924409822,0
-11.79953,-54.02172,2026-06-03,340.89,302.84,8.48,0.38,0.43,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20453.4,38.05000000000001,,,,,0.024803299306794584,0
-15.3004311133378,-60.70959479405789,2026-11-27,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-11-27,2026,11,27,331,0.0,0.0,,,,,0.0,0
-25.425751708654023,-43.32565910122666,2024-07-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-07-24,2024,7,24,206,0.0,0.0,,,,,0.0,1
-27.62137140543588,-66.71015481002053,2024-01-05,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-01-05,2024,1,5,5,0.0,0.0,,,,,0.0,0
-27.191149016748422,-42.49423044296579,2024-11-02,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-02,2024,11,2,307,0.0,0.0,,,,,0.0,0
-5.474959118779129,-56.71562598298506,2024-06-13,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-06-13,2024,6,13,165,0.0,0.0,,,,,0.0,0
-0.5368729556945198,-43.62853650870589,2025-04-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-04-25,2025,4,25,115,0.0,0.0,,,,,0.0,0
-3.1024491941115,-57.82172023338222,2026-10-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-10-24,2026,10,24,297,0.0,0.0,,,,,0.0,1
-28.30632,-55.85191,2026-06-03,332.54,299.89,10.43,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,19952.4,32.650000000000034,,,,,0.031270612220423336,0
-17.49448,-59.52569,2026-06-04,367.0,305.02,7.13,0.47,0.48,90,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,33030.0,61.98000000000002,,,,,0.019375,0
-27.52774,-56.20077,2026-06-04,342.31,304.09,58.61,0.4,0.44,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20538.6,38.22000000000003,,,,,0.17072034021729632,0
-33.49680515035708,-40.36566127117446,2026-09-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-09-24,2026,9,24,267,0.0,0.0,,,,,0.0,1
2.0853419575377075,-56.15687079226883,2026-05-09,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-05-09,2026,5,9,129,0.0,0.0,,,,,0.0,0
-20.76304,-46.76752,2026-06-05,299.95,286.62,1.01,0.38,0.36,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,17997.0,13.329999999999984,,,,,0.0033560392091709587,0
-19.28886,-40.32377,2026-06-02,336.27,296.7,6.72,0.48,0.4,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20176.2,39.56999999999999,,,,,0.01992468941797373,0
-16.16893,-58.48517,2026-06-04,330.87,305.39,3.0,0.39,0.44,30,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,9926.1,25.480000000000015,,,,,0.009039684213698135,0
-31.759246364302182,-58.14722839631969,2025-10-13,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-13,2025,10,13,286,0.0,0.0,,,,,0.0,1
-18.53487,-58.58448,2026-06-03,342.76,304.53,22.24,0.39,0.36,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20565.6,38.23000000000002,,,,,0.06469629974400744,0
-15.34154878744422,-47.59355771644426,2024-03-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-03-30,2024,3,30,90,0.0,0.0,,,,,0.0,0
-8.929286301790299,-70.59459979711235,2025-08-08,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-08-08,2025,8,8,220,0.0,0.0,,,,,0.0,1
4.772723004649727,-57.1276843628375,2024-02-25,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-25,2024,2,25,56,0.0,0.0,,,,,0.0,0
-11.430899158136288,-47.572002281798525,2025-09-04,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-09-04,2025,9,4,247,0.0,0.0,,,,,0.0,1
-27.64771,-56.11142,2026-06-04,342.88,297.71,11.41,0.4,0.44,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20572.8,45.170000000000016,,,,,0.03318017913225544,0
-13.52259,-54.30878,2026-06-05,313.73,289.69,1.48,0.36,0.57,60,0,NASA_FIRMS,queimada,2026-06-05,2026,6,5,156,18823.800000000003,24.04000000000002,,,,,0.004702443364153401,0
-0.120514690156547,-47.13284998870354,2026-06-30,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-06-30,2026,6,30,181,0.0,0.0,,,,,0.0,0
-30.67327,-58.08468,2026-06-04,326.97,280.51,3.44,0.48,0.4,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19618.2,46.46000000000004,,,,,0.01048876421623929,0
-27.33039429125293,-45.66703689228354,2026-04-04,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-04-04,2026,4,4,94,0.0,0.0,,,,,0.0,0
-21.92756174493057,-66.01726308714406,2026-09-23,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-09-23,2026,9,23,266,0.0,0.0,,,,,0.0,1
-2.3862510358382067,-47.723507479497385,2024-05-09,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-05-09,2024,5,9,130,0.0,0.0,,,,,0.0,0
-23.52857,-55.66883,2026-06-04,330.32,295.97,6.18,0.5,0.41,60,1,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,19819.2,34.349999999999966,,,,,0.0186526620789569,0
-27.99870748332559,-50.45664860863759,2025-10-10,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-10-10,2025,10,10,283,0.0,0.0,,,,,0.0,1
-17.49919,-59.55112,2026-06-03,347.69,306.67,12.21,0.41,0.37,60,1,NASA_FIRMS,queimada,2026-06-03,2026,6,3,154,20861.4,41.01999999999998,,,,,0.03501677707992773,0
-3.811346300333071,-36.839463523837566,2025-05-09,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2025-05-09,2025,5,9,129,0.0,0.0,,,,,0.0,0
0.5603831121417571,-39.29475411142161,2026-10-11,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-10-11,2026,10,11,284,0.0,0.0,,,,,0.0,1
-17.49223,-59.51637,2026-06-04,349.2,292.21,11.42,0.33,0.55,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,20952.0,56.99000000000001,,,,,0.032609937178754995,0
0.9015824551813978,-41.42749621736749,2026-10-24,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-10-24,2026,10,24,297,0.0,0.0,,,,,0.0,1
-8.59641,-47.40961,2026-06-02,330.65,297.76,4.53,0.32,0.54,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19839.0,32.889999999999986,,,,,0.013658977838082318,0
-9.60308,-46.07658,2026-06-02,331.02,298.03,1.74,0.54,0.5,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,19861.2,32.99000000000001,,,,,0.005240648153725679,0
-6.99067,-42.87464,2026-06-02,333.43,281.59,5.76,0.47,0.4,60,1,NASA_FIRMS,queimada,2026-06-02,2026,6,2,153,20005.8,51.84000000000003,,,,,0.017223335227102832,0
-26.78693068569517,-52.708970914317824,2024-11-21,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-11-21,2024,11,21,326,0.0,0.0,,,,,0.0,0
-7.431235094520556,-52.354289808158015,2024-02-29,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2024-02-29,2024,2,29,60,0.0,0.0,,,,,0.0,0
-27.764707587743032,-41.20288076060917,2026-10-08,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-10-08,2026,10,8,281,0.0,0.0,,,,,0.0,1
-19.73701,-53.54784,2026-06-04,307.75,286.54,2.31,0.42,0.38,60,0,NASA_FIRMS,queimada,2026-06-04,2026,6,4,155,18465.0,21.20999999999998,,,,,0.007481781376518219,0
0.4498737927917347,-49.11439599497143,2026-07-06,0.0,0.0,0.0,0.0,0.0,0,0,GERADO,normal,2026-07-06,2026,7,6,187,0.0,0.0,,,,,0.0,1
